bencana_id,jenis_hazard,tahun_kejadian,provinsi_bnpb,kabupaten_kota,latitude,longitude,narasi_clean,text_severity_score,dibi_total_kejadian_nasional,status_sinkronisasi_dibi,provinsi_climatology,bulan,suhu_rata_c,suhu_max_c,suhu_min_c,curah_hujan_mm,kelembapan_pct,kec_angin_ms,sumber,nama_bulan
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,1,26.17,30.07,23.34,346.7,87.68,3.42,Open-Meteo ERA5,Januari
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,2,26.03,30.11,23.44,432.5,88.46,3.14,Open-Meteo ERA5,Februari
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,3,26.45,30.58,23.52,499.0,88.13,3.16,Open-Meteo ERA5,Maret
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,4,26.68,30.84,23.63,311.2,87.33,3.16,Open-Meteo ERA5,April
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,5,26.58,30.76,23.96,440.4,89.65,2.96,Open-Meteo ERA5,Mei
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,6,25.74,29.77,23.19,347.4,90.67,3.06,Open-Meteo ERA5,Juni
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,7,25.86,30.01,23.3,260.2,89.32,2.97,Open-Meteo ERA5,Juli
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,8,26.03,30.05,23.19,250.1,86.74,3.23,Open-Meteo ERA5,Agustus
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,9,25.9,30.04,23.08,339.4,88.17,3.16,Open-Meteo ERA5,September
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,10,25.74,29.63,23.25,488.1,90.35,3.4,Open-Meteo ERA5,Oktober
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,11,26.22,29.94,23.62,470.6,89.07,3.24,Open-Meteo ERA5,November
40ff6569-0115-4d62-b866-47f492ade464,BANJIR,2022,KALIMANTAN SELATAN,KAB. KOTABARU,-3.2452,116.2148,Berisi informasi sebaran lokasi banjir dalam bentuk polygon (AR) di Kabupaten Kotabaru Provinsi Kalimantan Selatan. Data ini bersumber dari Badan Penanggulangan Bencana Daerah per 2022.,2,1532.0,✅ SINKRON: Terpeta di dalam tren historis DIBI,Kalimantan Selatan,12,26.26,30.22,23.45,344.0,87.26,3.64,Open-Meteo ERA5,Desember
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,1,26.19,29.93,23.28,156.3,82.26,4.46,Open-Meteo ERA5,Januari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,2,27.23,31.18,23.86,53.0,76.69,5.2,Open-Meteo ERA5,Februari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,3,27.47,31.8,24.03,80.3,78.52,4.08,Open-Meteo ERA5,Maret
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,4,27.82,31.99,24.72,91.5,80.23,3.28,Open-Meteo ERA5,April
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,5,27.84,31.64,25.24,200.0,81.84,3.77,Open-Meteo ERA5,Mei
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,6,28.92,32.98,25.84,24.0,68.37,5.0,Open-Meteo ERA5,Juni
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,7,29.55,33.86,26.25,53.5,62.58,5.53,Open-Meteo ERA5,Juli
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,8,27.36,31.22,24.47,165.7,75.87,4.42,Open-Meteo ERA5,Agustus
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,9,27.16,30.55,24.76,186.0,77.03,5.54,Open-Meteo ERA5,September
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,10,26.82,30.28,24.3,234.0,79.45,4.06,Open-Meteo ERA5,Oktober
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,11,26.26,29.69,23.87,273.2,83.73,3.91,Open-Meteo ERA5,November
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Aceh,12,25.73,29.07,23.45,330.2,87.42,3.23,Open-Meteo ERA5,Desember
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,1,27.55,30.97,24.87,152.7,80.16,4.71,Open-Meteo ERA5,Januari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,2,26.93,30.66,24.33,246.0,85.34,3.66,Open-Meteo ERA5,Februari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,3,27.24,30.49,24.67,285.7,83.52,4.17,Open-Meteo ERA5,Maret
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,4,26.78,29.48,24.5,230.3,87.37,4.42,Open-Meteo ERA5,April
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,5,26.42,28.92,24.21,90.3,85.48,5.38,Open-Meteo ERA5,Mei
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,6,25.76,28.08,23.58,80.8,83.7,5.6,Open-Meteo ERA5,Juni
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,7,25.13,27.57,22.95,80.8,81.42,6.11,Open-Meteo ERA5,Juli
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,8,25.02,28.19,21.96,36.2,80.52,5.57,Open-Meteo ERA5,Agustus
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,9,26.0,29.57,22.75,62.7,81.93,4.92,Open-Meteo ERA5,September
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,10,26.78,30.51,23.22,71.3,79.32,4.93,Open-Meteo ERA5,Oktober
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,11,27.43,30.98,24.32,207.8,82.13,3.37,Open-Meteo ERA5,November
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bali,12,26.24,28.8,24.45,415.8,87.48,4.56,Open-Meteo ERA5,Desember
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,1,26.64,30.65,23.73,378.2,85.32,3.16,Open-Meteo ERA5,Januari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,2,26.62,30.26,23.83,312.5,86.62,3.08,Open-Meteo ERA5,Februari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,3,26.68,30.44,23.98,288.2,85.81,3.56,Open-Meteo ERA5,Maret
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,4,26.98,30.92,24.16,275.1,86.93,2.62,Open-Meteo ERA5,April
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,5,27.26,31.0,24.47,237.7,84.48,2.65,Open-Meteo ERA5,Mei
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,6,26.77,30.99,23.54,150.2,83.53,2.73,Open-Meteo ERA5,Juni
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,7,26.6,31.09,22.91,118.1,77.71,3.0,Open-Meteo ERA5,Juli
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,8,27.81,33.1,23.58,44.1,70.97,3.4,Open-Meteo ERA5,Agustus
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,9,28.0,33.45,24.0,115.4,71.2,3.73,Open-Meteo ERA5,September
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,10,28.71,34.75,24.25,58.5,68.48,4.01,Open-Meteo ERA5,Oktober
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,11,27.11,32.16,24.1,297.0,83.03,3.36,Open-Meteo ERA5,November
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Banten,12,26.57,30.04,24.16,301.3,84.55,4.22,Open-Meteo ERA5,Desember
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,1,25.91,29.49,23.37,585.8,90.42,3.09,Open-Meteo ERA5,Januari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,2,26.08,30.07,23.52,627.1,90.59,2.98,Open-Meteo ERA5,Februari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,3,26.47,30.16,23.74,362.7,88.58,3.65,Open-Meteo ERA5,Maret
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,4,26.41,30.48,23.88,446.2,91.67,3.07,Open-Meteo ERA5,April
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,5,26.71,30.54,24.22,365.3,90.55,3.06,Open-Meteo ERA5,Mei
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,6,26.17,30.23,23.46,364.7,90.3,3.24,Open-Meteo ERA5,Juni
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,7,26.27,30.29,23.05,156.3,85.29,3.86,Open-Meteo ERA5,Juli
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,8,26.17,30.39,23.15,151.9,85.58,4.91,Open-Meteo ERA5,Agustus
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,9,26.5,30.59,23.26,135.1,83.07,4.5,Open-Meteo ERA5,September
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,10,26.46,30.83,23.05,196.5,82.97,4.21,Open-Meteo ERA5,Oktober
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,11,26.06,29.96,23.64,330.3,88.53,3.37,Open-Meteo ERA5,November
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,Bengkulu,12,26.42,29.55,23.85,348.8,85.0,5.27,Open-Meteo ERA5,Desember
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,1,25.79,29.51,23.28,391.9,87.45,3.76,Open-Meteo ERA5,Januari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,2,26.26,30.21,23.35,287.7,86.45,3.29,Open-Meteo ERA5,Februari
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,3,26.44,30.47,23.64,303.9,85.87,3.47,Open-Meteo ERA5,Maret
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,4,26.61,30.67,23.9,312.8,87.07,3.15,Open-Meteo ERA5,April
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,5,26.36,30.9,22.8,135.5,83.68,3.09,Open-Meteo ERA5,Mei
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,6,26.19,31.08,22.47,53.9,81.23,3.37,Open-Meteo ERA5,Juni
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,7,25.17,30.88,20.6,44.0,76.87,4.31,Open-Meteo ERA5,Juli
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,8,25.23,31.39,20.85,25.9,74.87,4.94,Open-Meteo ERA5,Agustus
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,9,26.08,31.99,21.84,86.0,76.83,4.35,Open-Meteo ERA5,September
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,10,26.88,32.41,22.78,110.6,75.77,4.31,Open-Meteo ERA5,Oktober
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,11,26.11,30.95,23.35,384.4,86.87,3.29,Open-Meteo ERA5,November
fea255c2-cef3-46ef-9016-1e798cefdb4f,BANJIR,2024,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,Jumlah Titik Daerah Banjir yang terdata,2,1457.000000000002,✅ SINKRON: Terpeta di dalam tren historis DIBI,DI Yogyakarta,12,25.98,30.3,23.55,381.6,86.84,3.56,Open-Meteo ERA5,Desember
